slogan,label
【[DATE]限定】線上申貸+撥款完成就抽[ORG]冷暖空氣清淨機,0
通過中國信託存款賬戶，掌握外幣現金流！,0
全球電信費等你來拿！加碼延長通知~加入網銀就抽[UNK][UNK][NUM]。,0
【限時抽獎~請馬上享用】貸款前兩期年利率只要[X%]，還有[DISCOUNT]快來申請吧!,1
【歡慶玉山網銀客戶限定】萬美元[X%]年息最高[NUM]％還可參,0
★新臺幣定存解約轉存[NUM]大外幣兌換、年息最高[X%],0
【你沒看錯!只剩[NUM]天的好日】[DATE]~[DATE]你投資哪類產業可以投？,0
邀您體驗[PRODUCT]會員 即享權益升級 再拿財富點 ,1
【年終獎金怎麼存？】守護你自己的最佳利器活動只要存到[DATE]！把握時間，用問卷調整請留下存款帳單！,0
【[X元]起】定期定額線上申請享開辦費[X折]，每月[UNK][X元]起,0
【您該關心的房屋[NUM]事】[PRODUCT]客戶專屬[DATE]份房曆,1
【[NUM]換匯吧限定】[DATE]~[DATE]限定！線上申辦[DISCOUNT]搶，再享超低利率。,0
【香草集i刷[PRODUCT]】享多重優惠，用輕奢香氣寵愛自己?,0
【新春出遊享受】[DATE]前線上換匯滿意自由配、免排隊，換匯人盡在掌握交易時間，選擇適合兌換「匯」態度！,0
【我們是您專屬的豬年菜，全新開架數位大廚】天氣越來越冷，人們想買什麼都不用自己動幫自己排位！,0
【漢磊電子報】[DATE]號：「吉卜力的新春日記，我最愛[GPE]」描繪[NUM]個無限可能！,0
【現在看到算您賺到→】繳稅[DISCOUNT]搶先開跑，申請還可[DISCOUNT]禮券，快來卡位→,1
優惠未使用提醒，快來這裡申請還可以抽[ORG]雙人來回機票喔！,0
【[DATE]截止([DATE])！】信貸線上申貸，開辦費現折[UNK][X元]，限時[DATE]申請才有，立刻點擊！,0
【告急!![NUM][UNK]熱咖啡】刷[PRODUCT]單筆消費滿[X元]送[NUM]．分期再享[DISCOUNT],0
線上貸款現換、[ORG]單筆滿[X元]即可享，[NUM]小時接受申請,0
【[DATE]美元相對低點】線上申請最快[NUM]小時核准，即享[X%][UNK]幣！,0
[PRODUCT] 耶誕嘉年華 專屬優惠！,1
在網銀，你可以透過網路交易或管理方式來處理你的外幣交易，獲得有限的兌換優勢內容！,0
【你想要存錢嗎?】小資金的[NUM]個月定存，輕鬆賺大錢利率再賺很多，存錢速度快又高？現在就來搶財富！,0
【下殺的有撇步】使用中國信託[UNK]交易，購買或採買低利率時代來兌換外幣！,0
【想累積財富?!】一分鐘掌握財富雙重，賺多少的利息？馬上來體驗！,0
【[NUM]種人必須領】外幣優利定存專案通知，年息最高美元[X%]、人民幣[X%]！,0
【有撇步!免猶豫】換匯好麻煩，用網銀[UNK]存錢就辦起來！,0
【限時加碼】新臺幣定存解約轉存[NUM]大外幣定存，年息最高美元[X%]、人民幣[X%],0
【雙[NUM]限量搶投資[DISCOUNT]】[DATE]美元最高減[NUM]分，購物免煩惱,0
[NUM]年百貨週年慶刷[PRODUCT]分期滿額享好禮!,1
中信貴賓您好：您的專屬換匯優惠券([NUM])張，即將於[DATE]到期，請於儘速領取使用 ,1
【恭喜您註冊智選保會員獲得購物金[X元] 】,1
★牌照稅 i 刷[PRODUCT]★免手續費★,1
【只限[DATE]，[NUM]換匯吧】撿便宜的日子又來了！[DATE]線上換匯滿額為止，動作要快!,0
 【稅不著嗎？】新手貸款不迷惘這篇幫您指點迷津還送您[DISCOUNT]喔！,1
【開車出去走】分期[NUM]利率．[PRODUCT]同享[DISCOUNT],0
【線上貸款真的好簡單！】[PRODUCT][NUM]小時接受申請，給你超低優惠利率再[DISCOUNT]獎金，[UNK]!,0
【您有([NUM])個優惠待領】[DATE]一起換匯吧~[DATE]線上換美元最高減[NUM]分，快來申請！,0
【限時！期間每月[X元]筆利息】[NUM]期優利定存年息最高[X%]，利率再打[X折]，,0
給自己一個【星希望】，免費攜伴前往[GPE]旅遊的機會就在這裡,1
"★馬來貘好禮陪你酷玩生活★紅利點數最高[NUM]倍~[ORG],百貨,超商即享券, 飛行哩程隨你換!",1
【權益通知】[ORG]聯名卡到期轉換通知函,1
【行動銀行用戶指南】即時通知服務，還享專屬超低利率前三期[X%]！,0
【限量！[NUM]組優質基金】?月月多利息、高利定存，申購手續費最低[X元]起立即[UNK]!,0
【就是[DATE]！開信搶優惠！】新手貸款前二期年利率只要[X%]~申請抽[ORG][UNK]喔！,0
【最後[NUM]天，好康領取→】貸款前兩期只要[X%]，申請貸款即可抽《雙人機票》喔!,1
【新戶首刷禮送你[X元]】[DATE]前新戶線上申辦核准，獨享《舊戶都知》~,0
【鼠[DATE]作戰】定存[X元]起搶，美元年息最高[X%]，搶購時間只到本[NUM]個月！,0
【專屬優惠】想規劃下一次出國玩？那就去[GPE],0
【線上貸款自助餐】貸款自助線上搞定好SMART，超低優惠利率，再[DISCOUNT]，GO！ ,1
【中信老客戶重要權益通知】把握換匯時機，現在就來領取，還有什麼活動快下載！,0
【線上申辦櫃台還享超低利率】[PRODUCT]限時優惠~新戶首刷滿額再[DISCOUNT]，[UNK]!,0
中信撥薪戶看過來，只要每月[X元]，讓AI智能機器人為忙碌的你完成投資計劃,1
【限時回饋】任一筆基金即享高利，網銀就享[DISCOUNT]！,0
【假日密件!重要優惠請領取→】限時限量折扣季[DISCOUNT]必搶喔~,0
【重要權益通知】中國信託Mini卡產品終止通知,1
【錢不夠哪裡找?】聰明人沒時間買美裝！刷[PRODUCT]指定咖啡第二杯半價,0
【星展趨勢洞悉】[UNK]股首次在上週波段跌破新低，持之以恆不可不知的創巨輪貶值多,0
[PRODUCT]紅利超有點【[ORG]大杯那堤】隨換隨飲最便利,1
【中信銀行帳戶連結icash[UNK]】首付送[NUM]吋雙幣[X元]，還有[ORG]美元,0
【薪轉戶忙到不理財?!】理財大賞眼力不求人，為何在職場成長沒有結束的,0
【給薪轉戶的禮物】最新優惠貸款前兩期年利率只要[X%]，還有[X元]抽獎快來了解喔！ ,1
中信銀薪轉戶信貸專屬，現折開辦費[X元]，申請抽[ORG]冷暖空氣清淨機 ,1
【看過來~看過來~】[PRODUCT]好康大放送，超低優惠年利率+五星級住宿券抽獎，不用客氣，衝了！,1
美麗華i刷[PRODUCT]，佐佐鮮美味食材滿額享紅利[NUM]點抵[X元],1
【易付免運】Yahoo拍賣APP單筆滿[X元]，易付超取付款免運！,1
【英雄聯盟卡回饋超給力】[NUM]大電商[X%]，交通[X%]、一般消費[X%]、海外消費[X%]，指定數位通路再享[X%],1
《[ORG]》APP全球訂房享[X%]折扣優惠,1
【元大[UNK]聯名卡送愛心！】消費滿額最高贈[NUM]點福利點！,0
《外幣優利定存》活動倒數計時中！年息最高美元[X%]、人民幣[X%]!,0
【告急![X元]抽獎不到半個月啦~】恭喜你獲得免費額度試算與[DISCOUNT]，還有限時抽獎快來了解喔!,1
台新帳戶綁定刷[UNK]個人化服務抽百萬超方案！即日起至[DATE]，單筆滿額送[NUM]次海外[DISCOUNT]！,0
【假日也可以申辦喔~】別再錯過[PRODUCT]禮券，快來填飽錢包信福了！,0
【開搶！[NUM]組優匯】[DATE][DATE]限定~線上換匯人人有獎，再加,0
【台新線上申辦速度超快喔】小編同意給您消費額度！[NUM]重優惠利率再享[X%][UNK],0
【紅利點數最高[NUM]倍】新臺幣定存解約轉存外幣，美元年息最高[X%]、人民幣[X%]！,0
【最高[X%]】線上貸款享優惠利率，再送精選優惠券,0
[UNK]~[DATE]限時搶匯折扣國內線上買外幣，再享[X折],0
【[DATE]美元便宜等你來領！】人民幣年息最高[X%]，活動只到[DATE]為止，限定客戶美元活動轉寄無效,0
【資金需求就找中信線上貸款！】[PRODUCT][NUM]小時接受申請，給你超低優惠利率，月月[DISCOUNT]，GO!,1
【年費好貴不想PAY?】申辦電子帳單抽刷卡金，還能享[PRODUCT]、[PRODUCT]免年費 ,1
前食尚玩家主持人林彥君：打理好自己的財務，是極為重要的！為了專注所愛，必須懂得「尊重專業」,1
【新春出遊方案】海外[DISCOUNT]無上限，立即點閱觀看,0
【辦貸款走線上就對了！】[PRODUCT][NUM]小時接受申請，給你超低優惠利率，限時撥貸再[DISCOUNT]禮券！,0
●投資不用自己來，就像坐上無人車感受●,1
【月薪族必讀】後悔別跳腳步！掌握[DATE]前登入台新客戶專區，限時[NUM]天內完成申購手續費任務即可享開辦費,0
【快訊！錯過可惜啊】[PRODUCT]線上申請最快[NUM]小時撥款，還可獲得超低優惠利率，快來填單吧~,0
[PRODUCT]市場動盪，[NUM]個月內美股反彈不得[DATE]布局好彈？中國[DATE]也決定從[GPE]將續到期，投資人該如何比,0
【元大信用卡加碼夯帳戶】[NUM]個獨立美元年息最高[X%]、人民幣[X%]！全臺[X元]-[DATE]前只要申請基金即可參加<限量活動,0
《[PRODUCT]粉絲團專屬優惠》[DATE]前海外網購回饋最高[X%]，現在正式開放線上申辦,0
你是否回覆有限的兌換優質客戶？中國信託在中國有限公司就在[ORG]解決您的消息!,0
【新春出遊不用等】一定要讓您的信用險省很大！,0
有想過年未來[UNK][UNK]？不可思議！[URGE]([DATE])投資如何實現買房夢想！,0
【您可以提醒自己[DATE]喔~!】[PRODUCT]線上申請+撥款，開辦費現折[UNK][X元]，限時[DATE]申請才有，立刻點擊！,0
【連假出遊幸福】歡慶雙[NUM]！正港、[UNK]卡友消費滿額送$[X元]！筆筆再享最高[X%],0
【新的一年，領取你的收益額度】[NUM]只要[NUM]分鐘就可以換人民幣！美元、人民幣真的就趁現在,0
【匯入通知】您的換匯將對[DATE]進行出國存款交易，請於[DATE]前領取使用,0
【想來點輕鬆搞定的線上貸款？】除了解鎖手機，我們還可以透過線上申請，[UNK]！,0
[UNK]卡生活旅遊優惠等你拿！,0
【智能客服活動專區】網路投保成功[DISCOUNT],0
[PRODUCT]友尊享[DISCOUNT]立即將您的夢想起飛網購[UNK]全球新高額回饋活動得主要有獎資格透過雙,0
新的一年開始，在[NUM]多個農曆農曆年前完成投資選擇，這些不僅僅是薪水，更是辛苦的工作人士菁英辛苦的勞,0
【[DATE]一起換匯吧】[NUM]:[NUM]準時開搶[NUM]組換匯優惠，撿便宜換外幣就等[DATE]！ ,1
讓你的生活更美好！,0
【中國信託CTBC電子報】[DATE]號：童兆勤董事長獲《The Asian Banker》最佳CEO榮銜,1
【[URGE]】把握時間及[DATE]，生活有優惠！,0
【內行人都這樣領】恭喜您獲得年息[X%]的美元定存優利，請立即點閱！,0
【新春限時加碼】薪轉戶有禮年息搶購，高利美元年息最高[X%]！,0
中國信託現在提供在一開立的定期存款賬戶。和你在以下外幣區的客戶轉向以較低的利率幫助你實現財務目標。,0
【讓[PRODUCT]陪你一起寵車】加油、停車、保養多重優惠[X折]起!,1
【您有一份年息計劃】提供廣泛的外幣定存~趁早發現有關於生活未來的問題，元大銀行提供各種優惠方案。,0
【新春紅包過年，新春開運存到賺紅包】定存好利專案存錢不只美元、人民幣[X%]！,0
【線上貸款真的很厲害】線上自助申貸最快[NUM]小時入帳，再享超低優惠利率，立即申請！,1
【恭喜您享有[DATE]專屬基金】[DATE][NUM]點開搶！,0
【上班族小[UNK]的日常！】新戶申辦[PRODUCT]首刷滿額送[DISCOUNT]禮券,0
『企業收付e-Cash會員權益升等活動』符合活動條件提供企業會員權益，幫助貴公司減免手續費！,1
【只有[DATE]([DATE])！】[PRODUCT]陪你降息、減重資金運用，還可獲得[NUM]萬財富點唷~,0
【[NUM]換匯日，陪你過夏日!】還在等便宜時機，參加交易就[DISCOUNT],0
【中信旅遊玩家】agoda訂房網 刷[PRODUCT]享最優[X折]！,1
【就是現在】存錢好難？美元低點、人民幣[X%],0
[DATE]前[ORG]刷[PRODUCT]享分期[NUM]利率分期滿額,0
重要權益通知：[PRODUCT]帳單寄送方式調整,1
[[DATE]哈燒話題]：[NUM]大美元相對低點近期一直來，相對低點近期,0
"星展豐盛理財客戶限時高利定存，活動只到[DATE]止,星展信託超值星商滿額雙重送>恭喜以下[NUM]位優",0
現在是自己的財富管理[DATE][NUM]天[DATE]一起迎接未來市場展望與[DATE]。,0
別錯過元大銀行春季金喜刷這張卡最划算！不管是[GPE]還是金融大飯店，手腳[UNK]的零錢包都能加,0
【優質客戶限定】中信對你短期利率高的存款，滿足你現在的旅遊需求！,0
購物需求你的錢更幫助你達成獲利目標與每年定期存款交易，日日為飆升天天，快來點閱了解吧,0
[UNK]最高享[UNK][UNK][DISCOUNT],0
【好康再延續】登錄享[PRODUCT]繳保費[NUM]期分期[NUM]利率!,1
[UNK]客戶獨享！最高[X%]外匯利率，美元仍在考慮如何運用銀行的禮遇？,0
限時邀約．年終加碼紅包★刷[PRODUCT]滿[X元]，最高享[DISCOUNT]！,0
【年終加碼快速開啟吧】外幣優利定存年息最高[X%]，網路銀行滿意自助撥款！,0
想結婚，但不知道現在就去哪玩？比較有利，隨時搶換一波！,0
【優利領取通知】您的定期存款年利率[X%]，僅限中信申請給予您！,0
【恭喜您獲得[NUM]點[UNK]?】我們可以借多少錢，開辦費[X元]~只到[DATE]喔!,0
[DATE]-[NUM]新戶獨享活動，[UNK]或是海外銀行外幣帳戶皆可申請到[GPE]即可自己使用,0
投資於平臺，多少客戶可以擁有[NUM]個樂園小時為你、讓你擁有更美好的生活！,0
【現在發現中國信託基金的意見就不是金了。】掌握定期存款，每月利率[X%]起，額度最高[NUM]成！,0
【您的優利定存嗎?】提供幫助，只限一年[DATE]的外幣兌換優惠即將到期，請立即開信留下聯絡方式另外給你最高[X元],0
歲末年終，居家裝潢採買，[PRODUCT]利率保證[X%]，請立即行動！,1
【回顧與你的距離】先別急著申請您有一份保障。,0
【富邦[UNK]卡活動】只到[DATE]，立即上網投保並登入行動銀行，享有現金回饋。,0
【好康告急!來喔~幫你抽機票】前[NUM]期[X%][DISCOUNT]人人都有，還有抽現金[X元]活動快來了解,0
【[DATE]瘋狂開搶】[NUM]點免費換匯密技！數位存款帳戶立即享有,0
【年終發現誌】立即線上申請享有開辦費[DISCOUNT]~申請就可以抽[ORG][UNK]喔！,0
[DATE]前存台新銀行存摺天天享優惠利率，[X元]點[UNK]換匯再享[UNK][NUM]點回饋！活動期間：,0
【[NUM]分鐘搞定資金缺口】三年之計在這裡？就讓小編來分享！,0
【請領取您的優惠→】繳稅貸款前兩期才[X%]，竟然還可以參加[X元]抽獎!!!,1
【資金問題不用傷腦筋！】[PRODUCT]讓您從申請到撥款都線上搞定，最快[NUM]小時資金到手，現在就來體驗囉，GO！ ,1
【請確認喔】信貸利率前三期[X%]起，助您事業蒸日上！,0
台新信貸方案★中國信託為你精打細算~信貸好優惠一手掌握！,0
【請確認您】外幣低點[NUM]分，線上申請還享「限定匯」動能，再[DISCOUNT]禮券!,0
【年終旅遊雙享，還可抽神秘好禮！】，線上快速試算抽[ORG]真的好康了！,0
每次繳保費前才匆忙換匯？《[PRODUCT]定存》幫你自動換、還多[NUM]筆利息~[DATE]前利率限時加碼！,1
【恭喜您成為我們的優選客戶~】送上自動試算貸款額度，還可享利率優惠喔→點我了解更多！,1
【活動即將結束】中信客戶專屬新戶禮，請立即開信領取！,0
【每月資產檢視報告】與「AI」同行！ [DATE]亞洲新力量「印」是要得！,1
【[DATE]熱門話題】享想奧運一次滿足自己的充實人生?,0
【限時優惠】[PRODUCT]、五星美饌用餐[X折]起！ ,1
[DATE]必看超神器！[PRODUCT]週年慶刷聯名卡滿額最高[DISCOUNT],0
【[NUM]步驟線上開戶拿[UNK]簽帳金融卡】每到[DATE]老闆都快點進來！！！,0
"★酷玩生活有馬來貘陪★[PRODUCT]紅利點數最高[NUM]倍~[ORG],百貨,超商即享券, 飛行哩程隨你換!",1
《跟著旅遊月曆玩透透》[DATE]出國玩，這樣換外幣又省又快！,1
中國信託是一個由中國領先的外匯經紀商之一。該公司提供快速和通過對客戶賬戶的投資方式，可以讓零售賬戶,0
